identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010001670581,52.06306498389372,4.314141327026643,bijeenkomstfunctie,1,703
0518010001738070,52.07815261082915,4.313698063443371,kantoorfunctie,1,898
0518010001677247,52.1042109891618,4.27618114385035,winkelfunctie,1,1252
0518010001677250,52.10428233993663,4.276096079063807,bijeenkomstfunctie,1,16
0518010001672550,52.06785623551857,4.2549077357858724,winkelfunctie,1,101
0518010001673979,52.06719605196074,4.329913554144564,bijeenkomstfunctie,1,38
0518010001672554,52.080590395411,4.320625515535393,kantoorfunctie,1,700
0518010001673990,52.03641586749152,4.275992858716214,"logiesfunctie,woonfunctie",1,150
0518010001677320,52.05614810321412,4.313546444134635,winkelfunctie,1,113
0518010001674029,52.06688275480319,4.325392779145443,onderwijsfunctie,1,2165
0518010001735588,52.09214807922986,4.308049916757366,logiesfunctie,1,210
0518010001670655,52.088292832217256,4.276282221158583,winkelfunctie,1,100
0518010001735644,52.062864879615404,4.249881504314387,bijeenkomstfunctie,1,540
0518010001672616,52.10506913693985,4.323577642176258,winkelfunctie,1,29
0518010001672619,52.08029854973045,4.323466354861302,winkelfunctie,1,11
0518010001672628,52.09657942718426,4.268369330348255,kantoorfunctie,1,638
0518010001670713,52.07551158206901,4.329185395301482,winkelfunctie,1,145
0518010001677387,52.097064722765396,4.2687085255103545,bijeenkomstfunctie,1,559
0518010001670732,52.0729738936997,4.323380346125726,kantoorfunctie,1,91
0518010001670735,52.072820212564956,4.323141349652112,kantoorfunctie,1,52
0518010001670737,52.07290513650984,4.323021760277403,bijeenkomstfunctie,1,542
0518010001677391,52.063034038789525,4.26899422917067,gezondheidszorgfunctie,1,559
0518010001677393,52.06292850429187,4.269025800178324,gezondheidszorgfunctie,1,141
0518010001677395,52.06280758291887,4.268689271331711,gezondheidszorgfunctie,1,385
0518010001671376,52.04464496410846,4.284184618294512,onderwijsfunctie,1,2674
0518010001735773,52.08630059642693,4.31143482137949,kantoorfunctie,1,76
0518010001677408,52.113869997480094,4.285588852898855,logiesfunctie,1,1850
0518010001672673,52.08843454010316,4.309655544321883,winkelfunctie,1,75
0518010001677435,52.0787581233466,4.310358280147286,bijeenkomstfunctie,1,40
0518010001677441,52.085201393980135,4.313036108313755,winkelfunctie,1,37
0518010001677449,52.05837432297259,4.231460975671463,bijeenkomstfunctie,1,31
0518010001677451,52.085800141237,4.329948586924938,kantoorfunctie,1,7965
0518010001677453,52.08584201969286,4.330511801552031,kantoorfunctie,1,1870
0518010001670955,52.07362624116066,4.317229075878646,winkelfunctie,1,141
0518010001675142,52.07092601268854,4.3071245984751805,gezondheidszorgfunctie,1,774
0518010001738341,52.07613859350366,4.270522533123804,winkelfunctie,1,66
0518010001670971,52.0437047558398,4.259827980390269,winkelfunctie,1,1236
0518010001670973,52.04373301158294,4.259798332784753,winkelfunctie,1,39
0518010001735886,52.06315305505927,4.299872880938179,winkelfunctie,1,51
0518010001672722,52.09655848790882,4.267899309063618,kantoorfunctie,1,243
0518010001672724,52.096670801288816,4.26431587086598,bijeenkomstfunctie,1,114
0518010001735925,52.1139403682817,4.283388974673588,winkelfunctie,1,65
0518010001677519,52.094595852068586,4.277006837102947,"winkelfunctie,woonfunctie",1,177
0518010001677523,52.11037588916807,4.289425056422217,winkelfunctie,1,115
0518010001677526,52.04752521788352,4.293344487839963,winkelfunctie,1,22
0518010001677528,52.05975221000473,4.25156605384087,"kantoorfunctie,overige gebruiksfunctie",1,200
0518010001672881,52.0635552372722,4.339384503459272,bijeenkomstfunctie,1,211
0518010001674180,52.08128568161206,4.283548513718497,bijeenkomstfunctie,1,127
0518010001674182,52.09686635849414,4.27009125937933,winkelfunctie,1,126
0518010001738421,52.07306644841052,4.314232130245188,bijeenkomstfunctie,1,289
0518010001674184,52.09682525429666,4.270171068715137,winkelfunctie,1,131
0518010001674186,52.0968095979912,4.269916198545315,winkelfunctie,1,329
0518010001674188,52.09679880087248,4.269880944883585,winkelfunctie,1,162
0518010001674190,52.096742864908755,4.269800466693141,winkelfunctie,1,245
0518010001674192,52.096695645332794,4.269736773614663,winkelfunctie,1,1063
0518010001674194,52.09624536844808,4.269102396034894,winkelfunctie,1,178
0518010001674196,52.09611257203955,4.26954438338744,winkelfunctie,1,119
0518010001742198,52.08048028024942,4.30751633164076,winkelfunctie,1,158
0518010001674202,52.07821358146002,4.3080764496757515,winkelfunctie,1,118
0518010001674204,52.07830778817917,4.307917991578267,winkelfunctie,1,203
0518010001742205,52.06676823185399,4.3466645748531,bijeenkomstfunctie,1,927
0518010001742206,52.066713642531795,4.346542355401342,bijeenkomstfunctie,1,425
0518010001742213,52.10446446784954,4.275621098703094,winkelfunctie,1,42
0518010001738564,52.060718693387685,4.3292325165252965,winkelfunctie,1,134
0518010001742214,52.10439228518596,4.275532128665429,kantoorfunctie,1,40
0518010001742311,52.08121387670395,4.323205259911254,winkelfunctie,1,53
0518010001742312,52.08151153904215,4.323379615179888,winkelfunctie,1,21
0518010001742313,52.08186506106907,4.3242088604249425,winkelfunctie,1,53
0518010001742314,52.08137343629925,4.323345740314258,winkelfunctie,1,21
0518010001675314,52.06995230586953,4.3356026556885885,kantoorfunctie,1,771
0518010001742327,52.09061805858902,4.365873192678334,"gezondheidszorgfunctie,kantoorfunctie",2,387
0518010001742328,52.09061809209508,4.365877058921341,kantoorfunctie,1,1540
0518010001742329,52.09061455768946,4.365880992064036,kantoorfunctie,1,227
0518010001742330,52.09061695602461,4.365882878085682,kantoorfunctie,1,1052
0518010001742338,52.082726241618644,4.261798708573165,winkelfunctie,1,52
0518010001742450,52.059164627657005,4.2307616930778105,winkelfunctie,1,1941
0518010001742553,52.0817774237562,4.295495310246081,winkelfunctie,1,78
0518010001742613,52.0795458229891,4.316596207990113,bijeenkomstfunctie,1,646
0518010001677880,52.11147154431887,4.288692053113104,winkelfunctie,1,298
0518010001677889,52.10812725817404,4.2756799526145395,bijeenkomstfunctie,1,80
0518010001674367,52.09141036540011,4.274993596706741,winkelfunctie,1,353
0518010001673111,52.091699545414215,4.279334072690094,kantoorfunctie,1,444
0518010001673113,52.091771404044174,4.279387891705714,kantoorfunctie,1,182
0518010001742667,52.092141715955606,4.28555001503574,onderwijsfunctie,1,112
0518010001677909,52.082846921781844,4.308451543590473,kantoorfunctie,1,79
0518010001677915,52.07753606151168,4.311839587752194,winkelfunctie,1,181
0518010001677917,52.077659741649924,4.311784898713627,winkelfunctie,1,123
0518010001742745,52.078227179107785,4.269930540457069,winkelfunctie,1,19
0518010001677942,52.08751176691191,4.307227210025578,kantoorfunctie,1,1186
0518010001677944,52.08759377018513,4.307137869617942,kantoorfunctie,1,75
0518010001742807,52.08203458448324,4.31898224738111,kantoorfunctie,1,137
0518010001742809,52.08201886475107,4.318953662123911,kantoorfunctie,1,138
0518010001742811,52.08201398829652,4.318940268465584,kantoorfunctie,1,264
0518010001740864,52.07398624667773,4.31439394102264,winkelfunctie,1,107
0518010001742867,52.07659637986746,4.322968916680798,bijeenkomstfunctie,1,100
0518010001742871,52.076945976045366,4.322572701697652,bijeenkomstfunctie,1,398
0518010001736651,52.10450934690606,4.275553244153326,winkelfunctie,1,48
0518010001735280,52.058190805877345,4.316784768447863,onderwijsfunctie,1,602
0518010001736695,52.08301122535591,4.30723654237941,kantoorfunctie,1,808
0518010001742996,52.078301743346515,4.305399491099538,kantoorfunctie,1,90
0518010001743002,52.078295050069805,4.305318598790127,kantoorfunctie,1,66
0518010001743006,52.078363862130324,4.305043908658627,winkelfunctie,1,448
0518010001743011,52.078458206809714,4.304958646027648,bijeenkomstfunctie,1,251
0518010001743017,52.09580568108985,4.266942084223967,bijeenkomstfunctie,1,329
0518010001743034,52.08133025495829,4.315541199321936,winkelfunctie,1,289
0518010001741019,52.09272476629815,4.3589714000899775,sportfunctie,1,1885
0518010001736877,52.09648910395498,4.26821077285918,winkelfunctie,1,183
0518010001676609,52.05639077999615,4.288616033503206,sportfunctie,1,30134
0518010001743075,52.08202768347768,4.293904834163736,winkelfunctie,1,65
0518010001743080,52.05286858323824,4.233254439704095,winkelfunctie,1,13
0518010001736917,52.06166859189795,4.3122781101750425,bijeenkomstfunctie,1,1105
0518010001743163,52.079064443167006,4.292135346126383,bijeenkomstfunctie,1,246
0518010001743179,52.0682204206963,4.282143379856031,kantoorfunctie,1,121
0518010001675639,52.05941562649346,4.310789109685839,kantoorfunctie,1,91
0518010001737104,52.08118201319242,4.291188884426766,winkelfunctie,1,102
0518010001735368,52.058673077775914,4.316411771630487,onderwijsfunctie,1,1285
0518010001741289,52.09364509347019,4.3048082583118035,kantoorfunctie,1,166
0518010001741290,52.09366959911812,4.304886820770347,kantoorfunctie,1,402
0518010001737191,52.069083372825446,4.302741027503517,bijeenkomstfunctie,1,81
0518010001743512,52.09545051847287,4.261005072681579,"bijeenkomstfunctie,woonfunctie",1,131
0518010001741331,52.067457624371684,4.286204288414647,winkelfunctie,1,58
0518010001737282,52.04146511093388,4.268524484984243,onderwijsfunctie,1,4796
0518010001675699,52.059350494084626,4.311144270146058,kantoorfunctie,1,145
0518010001737318,52.07296577743375,4.32069996420308,kantoorfunctie,1,131
0518010001673748,52.07866591800696,4.320212225175565,onderwijsfunctie,1,12745
0518010001735419,52.05871548017266,4.316682014868865,onderwijsfunctie,1,1202
0518010001737385,52.08334760203584,4.30484619960514,bijeenkomstfunctie,1,115
0518010001673791,52.07782187065247,4.319951444041787,onderwijsfunctie,1,1388
0518010001737409,52.09428265350738,4.281108556419816,kantoorfunctie,1,480
0518010001674792,52.039362150477245,4.272520213003582,kantoorfunctie,1,105
0518010001674794,52.03924936787375,4.27229142333755,kantoorfunctie,1,152
0518010001739552,52.0756550236799,4.314445430016161,bijeenkomstfunctie,1,391
0518010001739587,52.07655873528471,4.260076021252728,winkelfunctie,1,75
0518010001739588,52.07656394605325,4.259998689638105,winkelfunctie,1,75
0518010001737476,52.06622352021169,4.30193387315302,winkelfunctie,1,55
0518010001672238,52.092222117695904,4.358059643882469,winkelfunctie,1,905
0518010001676972,52.08386506327216,4.30507206920712,bijeenkomstfunctie,1,391
0518010001743992,52.07890184152363,4.337312750764281,kantoorfunctie,1,174
0518010001743993,52.07932314130407,4.336350764230097,bijeenkomstfunctie,1,248
0518010001743994,52.07948528588349,4.336130791040195,bijeenkomstfunctie,1,98
0518010001743995,52.079493038180395,4.335933760663518,winkelfunctie,1,42
0518010001743996,52.07901821822078,4.336427414026486,kantoorfunctie,1,1228
0518010001739791,52.08113817987569,4.286901346393981,kantoorfunctie,1,47
0518010001672281,52.09029906340186,4.320572107067417,winkelfunctie,1,658
0518010001739811,52.04082363893202,4.365971419790688,onderwijsfunctie,1,1041
0518010001672306,52.0786849432139,4.276460190725438,winkelfunctie,1,25
0518010001677125,52.09260777400986,4.358826597529926,kantoorfunctie,1,430
0518010001677129,52.09275231458797,4.3586302197877655,kantoorfunctie,1,154
0518010001740072,52.07312876630042,4.2837551874058235,kantoorfunctie,1,135
0518010001744084,52.081413169216674,4.287469996979537,kantoorfunctie,1,120
0518010001743757,52.04118188544763,4.354674106030594,kantoorfunctie,1,238
0518010001743758,52.0411866563896,4.354675920107981,kantoorfunctie,1,184
0518010001737849,52.040463779660136,4.263580060821985,onderwijsfunctie,1,3239
0518010001737909,52.087458436836066,4.310731451949909,winkelfunctie,1,167
0518010001751570,52.11579436469319,4.285542824805408,"logiesfunctie,woonfunctie",1,144
0518010001751633,52.066879897906055,4.245496892840631,winkelfunctie,1,72
0518010001751634,52.06685440964993,4.245443520411263,winkelfunctie,1,68
0518010001745357,52.063365640253316,4.288959719151836,bijeenkomstfunctie,1,177
0518010001738025,52.03809741716189,4.355864435498109,"bijeenkomstfunctie,winkelfunctie",2,3744
0518010001738027,52.03905216055925,4.355641376523768,"industriefunctie,kantoorfunctie",1,6308
0518010001738061,52.075411347897095,4.270087417365188,bijeenkomstfunctie,1,261
0518010001745489,52.08647060176882,4.332160360398582,logiesfunctie,1,57
0518010001752878,52.08100405746919,4.310282732670777,kantoorfunctie,1,4066
0518010001745490,52.08657489764858,4.3321212175083454,logiesfunctie,1,76
0518010001752880,52.05052108199182,4.305255119165671,winkelfunctie,1,124
0518010001752881,52.078609106853506,4.262120676084292,winkelfunctie,1,44
0518010001745491,52.08651881048962,4.332099384499271,logiesfunctie,1,57
0518010001751835,52.093048122153824,4.284720416570806,kantoorfunctie,1,3575
0518010001751836,52.09311262635149,4.284879076877695,kantoorfunctie,1,369
0518010001745492,52.0866203301708,4.331882716854141,logiesfunctie,1,56
0518010001751854,52.07999730796384,4.307977612451909,winkelfunctie,1,162
0518010001745493,52.08660149521644,4.33190439157919,logiesfunctie,1,73
0518010001747221,52.05450220897761,4.269095419519401,bijeenkomstfunctie,1,31
0518010001751863,52.07930525860138,4.336212225536343,kantoorfunctie,1,34
0518010001751864,52.07932833332757,4.336265720502827,kantoorfunctie,1,70
0518010001747232,52.08106698622234,4.296509274689422,winkelfunctie,1,115
0518010001745494,52.08658743164566,4.331927894329496,"logiesfunctie,woonfunctie",1,26
0518010001744255,52.07593101344773,4.308439111143614,bijeenkomstfunctie,1,626
0518010001751874,52.05408632122647,4.233973771063753,winkelfunctie,1,74
0518010001751876,52.054079251519504,4.233979741800678,bijeenkomstfunctie,1,87
0518010001753520,52.08336789256777,4.337706460791786,kantoorfunctie,1,118
0518010001745495,52.08653142569025,4.332180155673536,"logiesfunctie,woonfunctie",1,22
0518010001751910,52.1038265649697,4.269179327629193,bijeenkomstfunctie,1,248
0518010001751912,52.10383699339679,4.2691501063319,bijeenkomstfunctie,1,275
0518010001751916,52.04519329237341,4.2811257399811256,bijeenkomstfunctie,1,85
0518010001745511,52.04124607778718,4.36965929036531,winkelfunctie,1,97
0518010001747238,52.11324283896166,4.283214681796759,bijeenkomstfunctie,1,413
0518010001747239,52.113304495363764,4.283195784436184,bijeenkomstfunctie,1,182
0518010001747250,52.11470349518652,4.285588058477382,bijeenkomstfunctie,1,292
0518010001747273,52.07325313380306,4.3101073272643555,winkelfunctie,1,49
0518010001745552,52.07933252016077,4.308301595157424,winkelfunctie,1,51
0518010001744313,52.10631150341856,4.280574802069485,bijeenkomstfunctie,1,14
0518010001751939,52.09030945291843,4.312567575916431,kantoorfunctie,1,338
0518010001745569,52.0763281937643,4.308498461073492,winkelfunctie,1,97
0518010001741466,52.074379358106675,4.265909248336159,bijeenkomstfunctie,1,193
0518010001747301,52.07317827897358,4.310178490190155,winkelfunctie,1,44
0518010001747303,52.07313810343134,4.310206472306803,winkelfunctie,1,43
0518010001752917,52.107103195432785,4.292092022530978,gezondheidszorgfunctie,1,777
0518010001748770,52.0564485307554,4.316347288492364,winkelfunctie,1,253
0518010001741474,52.0854984482851,4.297066313501564,kantoorfunctie,1,462
0518010001753578,52.072839357646004,4.261265117756824,bijeenkomstfunctie,1,285
0518010001753579,52.10042493743221,4.299442135090819,gezondheidszorgfunctie,1,234
0518010001741500,52.09084797854874,4.274883517848821,winkelfunctie,1,79
0518010001741502,52.09084819916741,4.274781188021061,winkelfunctie,1,32
0518010001747348,52.10625145869378,4.273666229258587,winkelfunctie,1,115
0518010001748803,52.10491724933209,4.32428150066974,winkelfunctie,1,11
0518010001741504,52.09085083765681,4.274682665110503,kantoorfunctie,1,414
0518010001748834,52.0856927715292,4.33809310346774,winkelfunctie,1,243
0518010001748836,52.10314723716318,4.278960883280357,winkelfunctie,1,33
0518010001748978,52.07307134063576,4.276180514012984,winkelfunctie,1,246
0518010001747362,52.066874065369625,4.2850153635934065,winkelfunctie,1,500
0518010001749006,52.07929089006504,4.279333540586572,kantoorfunctie,1,89
0518010001747446,52.06603702989449,4.245014380048154,kantoorfunctie,1,100
0518010001747448,52.06638697328415,4.246526426417753,winkelfunctie,1,159
0518010001747450,52.06641622494074,4.246477434080233,winkelfunctie,1,92
0518010001747452,52.06647425165904,4.246697848795582,winkelfunctie,1,1626
0518010001747454,52.06650037468596,4.246448277640558,winkelfunctie,1,102
0518010001747456,52.06656978671087,4.2463712645985305,winkelfunctie,1,288
0518010001747458,52.06717602966937,4.246348092141338,winkelfunctie,1,133
0518010001747488,52.06711449385621,4.323353386482026,winkelfunctie,1,68
0518010001747514,52.066069630333814,4.318970421687097,winkelfunctie,1,691
0518010001747515,52.06615857406614,4.317370744842691,winkelfunctie,1,868
0518010001747516,52.066158644116854,4.31737845842312,winkelfunctie,1,534
0518010001752001,52.06857591640441,4.327656111118759,winkelfunctie,1,275
0518010001752002,52.06845634751835,4.327754957751283,winkelfunctie,1,116
0518010001752004,52.09087073297086,4.273810209195499,winkelfunctie,1,821
0518010001752011,52.08209694285457,4.333804677661485,bijeenkomstfunctie,1,345
0518010001752014,52.03945509297254,4.287692765396938,"bijeenkomstfunctie,sportfunctie",2,994
0518010001747558,52.08404675504918,4.29296182400528,winkelfunctie,1,55
0518010001752017,52.055264932371536,4.311036982444885,bijeenkomstfunctie,1,131
0518010001747560,52.08403766270805,4.292879041193959,winkelfunctie,1,43
0518010001744500,52.089422837293405,4.311170170866386,winkelfunctie,1,121
0518010001752018,52.08018055892666,4.318073954870345,winkelfunctie,1,95
0518010001747562,52.08397015385954,4.292907714583108,winkelfunctie,1,54
0518010001745988,52.0326417509554,4.37050130449597,bijeenkomstfunctie,1,100
0518010001747587,52.04320404266994,4.361529707253741,kantoorfunctie,1,384
0518010001747588,52.04320168687822,4.3615316853836825,kantoorfunctie,1,211
0518010001747589,52.04320287315186,4.361531658211183,kantoorfunctie,1,211
0518010001747593,52.076404464907974,4.263091030337408,winkelfunctie,1,20
0518010001744521,52.08522231883925,4.337672850629564,kantoorfunctie,1,3744
0518010001752026,52.08615270922812,4.308587561916937,kantoorfunctie,1,66
0518010001747601,52.079485025562875,4.270641864332432,winkelfunctie,1,137
0518010001752027,52.08618198489628,4.308680793659845,kantoorfunctie,1,66
0518010001747619,52.08398963157512,4.31365921778828,winkelfunctie,1,138
0518010001752028,52.08616194306717,4.308612377613667,kantoorfunctie,1,111
0518010001746025,52.08353975763665,4.304336856294726,bijeenkomstfunctie,1,67
0518010001752029,52.086172434057765,4.308635091057695,kantoorfunctie,1,111
0518010001752030,52.050270785975925,4.2737264721522665,winkelfunctie,1,40
0518010001752034,52.07901105311193,4.307419110386742,"winkelfunctie,woonfunctie",1,80
0518010001747622,52.06495426824307,4.33766601909929,bijeenkomstfunctie,1,313
0518010001752043,52.07615298610101,4.31444991444734,bijeenkomstfunctie,1,554
0518010001752050,52.07378682975132,4.303633422838261,bijeenkomstfunctie,1,424
0518010001753632,52.08483119488219,4.329091237982626,kantoorfunctie,1,106
0518010001752058,52.063036621975,4.341357636538036,logiesfunctie,1,1019
0518010001753636,52.064769448865704,4.339327720946416,winkelfunctie,1,416
0518010001746221,52.08205094706728,4.3005057397015545,kantoorfunctie,1,74
0518010001741968,52.0865763667316,4.337467145871009,winkelfunctie,1,466
0518010001752063,52.08311478395058,4.314453450708902,kantoorfunctie,1,1987
0518010001752064,52.08308297027133,4.314489696968907,kantoorfunctie,1,69
0518010001753640,52.09269564923562,4.321147436934011,onderwijsfunctie,1,1364
0518010001752065,52.08305488884602,4.314513320750375,kantoorfunctie,1,279
0518010001741969,52.076656774169564,4.305011521454377,"winkelfunctie,woonfunctie",1,173
0518010001741970,52.07693388675228,4.304887105747198,kantoorfunctie,1,48
0518010001753647,52.05982594557974,4.230582094932408,bijeenkomstfunctie,1,37
0518010001752995,52.07863290735754,4.307064236248049,"overige gebruiksfunctie,winkelfunctie",1,651
0518010001749264,52.103098740230124,4.277995431275977,kantoorfunctie,1,271
0518010001749271,52.04993826859739,4.2739429365768755,winkelfunctie,1,16
0518010001753005,52.07887765005701,4.337353787652097,kantoorfunctie,1,1125
0518010001749272,52.049880144711146,4.274018780592552,winkelfunctie,1,16
0518010001753006,52.07896534474346,4.337261089583524,kantoorfunctie,1,307
0518010001753007,52.079087790293606,4.337639609906406,kantoorfunctie,1,428
0518010001753009,52.08243464709256,4.3062928982011766,kantoorfunctie,1,163
0518010001749337,52.046557957388586,4.276515811649724,gezondheidszorgfunctie,1,1204
0518010001749338,52.04654030061809,4.276535536755876,"gezondheidszorgfunctie,onderwijsfunctie",2,2766
0518010001749339,52.04599703549945,4.275293516363905,onderwijsfunctie,1,964
0518010001749342,52.087423344079674,4.281363918055829,sportfunctie,1,967
0518010001746421,52.07797539786538,4.313095407020822,winkelfunctie,1,1409
0518010001749378,52.084202859559646,4.295593682903904,kantoorfunctie,1,164
0518010001746423,52.07727800894722,4.313727790808146,winkelfunctie,1,1263
0518010001746424,52.07732420495292,4.31383861786833,winkelfunctie,1,3097
0518010001747754,52.077566377517435,4.282492829995438,winkelfunctie,1,292
0518010001747756,52.07742632156602,4.282521380812892,gezondheidszorgfunctie,1,395
0518010001747822,52.079930050594164,4.323515369683097,kantoorfunctie,1,71793
0518010001747823,52.07958399823794,4.322902634045261,bijeenkomstfunctie,1,990
0518010001747824,52.080143579534536,4.322931277544569,winkelfunctie,1,92
0518010001747825,52.079971591548365,4.322321635638734,bijeenkomstfunctie,1,438
0518010001747826,52.08030473682794,4.323000797505815,winkelfunctie,1,456
0518010001746484,52.09070843007668,4.31372395225104,"gezondheidszorgfunctie,woonfunctie",1,125
0518010001747827,52.08035814670677,4.3231211133354455,winkelfunctie,1,150
0518010001749556,52.081289450241314,4.312624122172878,bijeenkomstfunctie,1,575
0518010001749558,52.0464527668275,4.295931647076072,onderwijsfunctie,1,105
0518010001749562,52.061424068908536,4.328522505649433,winkelfunctie,1,183
0518010001749564,52.04654930274973,4.296112659482782,kantoorfunctie,1,105
0518010001749763,52.07437604314163,4.278589861826998,winkelfunctie,1,72
0518010001753045,52.05445866477532,4.237995100305215,gezondheidszorgfunctie,1,224
0518010001753046,52.0683300371853,4.289798418535964,winkelfunctie,1,1179
0518010001752099,52.060700966315714,4.263969948749675,gezondheidszorgfunctie,1,91
0518010001747858,52.08008752378635,4.308202909967925,winkelfunctie,1,217
0518010001752103,52.09732223382629,4.310842767342707,onderwijsfunctie,1,9233
0518010001747864,52.10704156147217,4.285972137024345,onderwijsfunctie,1,243
0518010001747866,52.10690988125412,4.285496451445408,onderwijsfunctie,1,243
0518010001747881,52.094556361487044,4.265019517280532,bijeenkomstfunctie,1,723
0518010001752115,52.07969861624585,4.318309357402724,winkelfunctie,1,120
0518010001752116,52.07964212021708,4.318319052385777,bijeenkomstfunctie,1,267
0518010001746546,52.050969988317185,4.290785222455354,sportfunctie,1,1777
0518010001747912,52.10106150155193,4.357874961170334,bijeenkomstfunctie,1,380
0518010001752149,52.0824043100596,4.300160520452865,winkelfunctie,1,182
0518010001752150,52.082199348927546,4.300316434147611,winkelfunctie,1,176
0518010001752156,52.08434615476825,4.275973413629944,onderwijsfunctie,1,5438
0518010001752157,52.084042252593996,4.275837014540762,bijeenkomstfunctie,1,432
0518010001752158,52.0842286255726,4.276449987983135,onderwijsfunctie,1,2589
0518010001744811,52.0886055539192,4.340581908162355,bijeenkomstfunctie,1,129
0518010001750034,52.05202850277369,4.306378395784877,kantoorfunctie,1,29
0518010001744839,52.08135368496173,4.287336490975008,kantoorfunctie,1,66
0518010001748079,52.07930131350806,4.336303031704463,kantoorfunctie,1,469
0518010001748080,52.07928811035332,4.33623665628518,kantoorfunctie,1,269
0518010001753738,52.06071101722101,4.33087011330991,winkelfunctie,1,350
0518010001753739,52.05018810518916,4.2734601201861135,winkelfunctie,1,124
0518010001748081,52.07931064944578,4.33628351131082,kantoorfunctie,1,961
0518010001753740,52.050052723081585,4.273401977569326,winkelfunctie,1,159
0518010001748082,52.07929118582481,4.336233782966245,kantoorfunctie,1,470
0518010001748083,52.0793130652952,4.336287306008901,kantoorfunctie,1,355
0518010001754583,52.0647281767503,4.306434205978509,winkelfunctie,1,168
0518010001748084,52.07929116865187,4.336231857641877,kantoorfunctie,1,220
0518010001753743,52.07110330010998,4.319049472628574,"bijeenkomstfunctie,winkelfunctie",2,1156
0518010001748085,52.07929118582481,4.336233782966245,kantoorfunctie,1,304
0518010001754585,52.069924309682996,4.337654323977847,sportfunctie,1,1812
0518010001748086,52.07931418273589,4.3362795622509545,kantoorfunctie,1,529
0518010001748087,52.07928880431955,4.336233838921435,kantoorfunctie,1,358
0518010001748088,52.07928761806033,4.336233866793453,kantoorfunctie,1,471
0518010001753136,52.07913960746034,4.308039899532625,winkelfunctie,1,127
0518010001753747,52.07327031576112,4.315846418864193,"onderwijsfunctie,woonfunctie",1,154
0518010001748089,52.07931423438232,4.336285352812896,kantoorfunctie,1,387
0518010001748090,52.07928161714166,4.33622821601817,kantoorfunctie,1,387
0518010001753138,52.07919218634394,4.308078589928841,logiesfunctie,1,62
0518010001748091,52.07929118582481,4.336233782966245,kantoorfunctie,1,471
0518010001748093,52.07928993892976,4.33622802049069,kantoorfunctie,1,353
0518010001748094,52.07930949753068,4.336287389831896,kantoorfunctie,1,471
0518010001748095,52.07928997340586,4.336231885725103,kantoorfunctie,1,471
0518010001748096,52.07931303095103,4.336283455358236,kantoorfunctie,1,359
0518010001754598,52.080928009546696,4.308415350494747,winkelfunctie,1,63
0518010001748097,52.07928876997363,4.336229988272911,kantoorfunctie,1,359
0518010001754602,52.08302627916858,4.304904618069984,"bijeenkomstfunctie,kantoorfunctie",2,124
0518010001748098,52.0793142515544,4.336287278138281,kantoorfunctie,1,471
0518010001748099,52.078956071167774,4.337259381544586,kantoorfunctie,1,222
0518010001748127,52.06290739870722,4.300117072485305,winkelfunctie,1,47
0518010001752526,52.080534772775344,4.29038362679417,winkelfunctie,1,42
0518010001748152,52.09406988979505,4.264777911643665,gezondheidszorgfunctie,1,354
0518010001748183,52.10491711273859,4.2739579918111525,"kantoorfunctie,woonfunctie",1,58
0518010001752544,52.05034751661634,4.272444873314594,bijeenkomstfunctie,1,308
0518010001748252,52.080941715720215,4.3084701534201795,winkelfunctie,1,49
0518010001748273,52.07762744235934,4.308562173258624,winkelfunctie,1,237
0518010001753214,52.09203083520433,4.281905402499903,logiesfunctie,1,2335
0518010001748317,52.04852219510617,4.276139565509322,winkelfunctie,1,96
0518010001750209,52.085415032466,4.330419885709011,bijeenkomstfunctie,1,108
0518010001748319,52.083150407680975,4.300720551520081,kantoorfunctie,1,165
0518010001748353,52.07960996137019,4.337125074514413,kantoorfunctie,1,126
0518010001748369,52.06534839510539,4.279878378588201,winkelfunctie,1,84
0518010001753240,52.09150610467513,4.274666959668383,winkelfunctie,1,152
0518010001753241,52.09145632180194,4.274626637629974,winkelfunctie,1,140
0518010001748384,52.083552767006026,4.330729022904254,winkelfunctie,1,160
0518010001750324,52.0852705330011,4.299019444826477,kantoorfunctie,1,26
0518010001752586,52.079541240016596,4.308490258689352,winkelfunctie,1,498
0518010001750331,52.06302937140766,4.299990907127392,winkelfunctie,1,51
0518010001753819,52.07748013836115,4.310415946206216,bijeenkomstfunctie,1,245
0518010001752613,52.0864559070543,4.332073218277483,logiesfunctie,1,87
0518010001752614,52.086491745780705,4.332029138966654,logiesfunctie,1,94
0518010001752615,52.08646126037801,4.331956333227553,logiesfunctie,1,38
0518010001752616,52.0864559070543,4.332073218277483,logiesfunctie,1,86
0518010001750391,52.066776579489776,4.287724804211555,winkelfunctie,1,156
0518010001752618,52.08646126037801,4.331956333227553,logiesfunctie,1,44
0518010001750406,52.05662498202538,4.263838421515835,gezondheidszorgfunctie,1,92572
0518010001752619,52.0864559070543,4.332073218277483,logiesfunctie,1,84
0518010001750410,52.05624572173688,4.2626068805931965,gezondheidszorgfunctie,1,10529
0518010001750414,52.05548661415727,4.262365750795426,winkelfunctie,1,8147
0518010001752621,52.08646126037801,4.331956333227553,logiesfunctie,1,44
0518010001752622,52.086491745780705,4.332029138966654,logiesfunctie,1,116
