date,hour,year,month,n_bikes,mean_distance,median_distance,pct_within_100m,pct_within_250m,pct_within_500m,covered_addresses_500m,covered_addresses_per_bike_500m,band_0-100m,band_100-250m,band_250-500m,band_500m+,weekday
2022-02-28,14,2022,2,290,1516.1406332068618,1001.2425794480031,6.924841102364194,24.581116769228824,36.750211652914494,116335.0,401.1551724137931,6.924841102364194,17.65627566686463,12.169094883685668,63.24978834708551,True
2022-02-28,15,2022,2,292,1516.0846363128978,1001.2425794480031,6.937161197386876,24.602597960550423,36.750211652914494,116335.0,398.4075342465753,6.937161197386876,17.665436763163548,12.147613692364068,63.24978834708551,True
2022-02-28,16,2022,2,294,1514.2751627904368,1001.2425794480031,7.014872565991484,25.125096349461074,36.96123276766196,117003.0,397.96938775510205,7.014872565991484,18.110223783469593,11.836136418200887,63.03876723233803,True
2022-02-28,17,2022,2,293,1514.6402048396542,1001.2425794480031,6.97064658385878,25.044541882005078,36.92395658272154,116885.0,398.9249146757679,6.97064658385878,18.0738952981463,11.87941470071646,63.07604341727846,True
2022-02-28,18,2022,2,288,1487.2505508889792,979.9899497116987,7.021506463311389,25.5218665891659,37.58608271522259,118981.00000000003,413.12847222222234,7.021506463311389,18.50036012585451,12.064216126056685,62.41391728477742,True
2022-02-28,19,2022,2,283,1506.74322961288,1009.696391519887,7.021506463311389,25.41414473268553,37.45687966742061,118571.99999999997,418.9823321554769,7.021506463311389,18.39263826937414,12.042734934735085,62.543120332579385,True
2022-02-28,20,2022,2,284,1506.74322961288,1009.696391519887,7.021506463311389,25.41414473268553,37.45687966742061,118571.99999999997,417.50704225352104,7.021506463311389,18.39263826937414,12.042734934735085,62.543120332579385,True
2022-02-28,21,2022,2,284,1506.74322961288,1009.696391519887,7.021506463311389,25.41414473268553,37.45687966742061,118571.99999999997,417.50704225352104,7.021506463311389,18.39263826937414,12.042734934735085,62.543120332579385,True
2022-02-28,22,2022,2,286,1506.74322961288,1009.696391519887,7.021506463311389,25.41414473268553,37.45687966742061,118571.99999999997,414.5874125874125,7.021506463311389,18.39263826937414,12.042734934735085,62.543120332579385,True
2022-02-28,23,2022,2,289,1506.74322961288,1009.696391519887,7.021506463311389,25.41414473268553,37.45687966742061,118571.99999999997,410.28373702422135,7.021506463311389,18.39263826937414,12.042734934735085,62.543120332579385,True
2022-03-06,0,2022,3,276,1527.7533080749402,1021.7325382707511,6.303466053399714,23.625203755417683,36.72557146286913,116257.0,421.2210144927536,6.303466053399714,17.32173770201797,13.100367707451447,63.274428537130866,False
2022-03-06,1,2022,3,277,1526.8410688059735,1021.7325382707511,6.342637637574394,23.794210187139083,36.93469717838234,116919.0,422.0902527075812,6.342637637574394,17.45157254956469,13.140486991243256,63.065302821617664,False
2022-03-06,2,2022,3,276,1524.0601258885417,1021.7325382707511,6.407713011283943,24.32429017298677,37.54691113104791,118857.0,430.64130434782606,6.407713011283943,17.916577161702826,13.222620958061132,62.4530888689521,False
2022-03-06,3,2022,3,276,1523.8710710135783,1021.7325382707511,6.463627288694575,24.38146804988691,37.54691113104791,118857.0,430.64130434782606,6.463627288694575,17.917840761192334,13.165443081160996,62.4530888689521,False
2022-03-06,4,2022,3,276,1523.8755577087795,1021.7325382707511,6.460152390098435,24.38146804988691,37.54691113104791,118857.0,430.64130434782606,6.460152390098435,17.921315659788473,13.165443081160996,62.4530888689521,False
2022-03-06,5,2022,3,277,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,429.086642599278,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,6,2022,3,277,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,429.086642599278,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,7,2022,3,277,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,429.086642599278,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
2022-03-06,8,2022,3,277,1523.8018640688217,1021.7325382707511,6.4680498869078455,24.41053083814554,37.54691113104791,118857.0,429.086642599278,6.4680498869078455,17.942480951237698,13.136380292902361,62.4530888689521,False
